name;label;top;left;height;width
8665.png;4;26;61;52;25
8665.png;2;26;89;52;22
8666.png;1;4;18;20;6
8666.png;10;4;30;20;6
8667.png;2;19;42;25;16
8667.png;9;15;62;25;15
8667.png;4;7;78;25;13
8668.png;2;2;23;21;13
8669.png;1;6;25;20;5
8669.png;9;5;31;20;8
8670.png;3;1;26;19;8
8671.png;4;4;24;24;13
8671.png;8;6;39;24;12
8672.png;1;7;36;32;13
8672.png;1;7;49;32;11
8672.png;1;9;61;32;12
8673.png;3;3;23;17;5
8674.png;1;3;19;19;4
8674.png;10;0;25;19;6
8675.png;7;64;149;42;24
8675.png;2;72;169;42;24
8676.png;1;4;24;31;14
8676.png;2;4;40;31;9
8676.png;5;4;48;31;13
8677.png;2;7;38;33;16
8677.png;3;7;53;33;17
8677.png;5;6;69;33;19
8678.png;4;9;54;45;24
8678.png;5;12;70;45;31
8678.png;6;9;90;45;33
8679.png;6;11;50;34;21
8680.png;1;7;50;50;13
8681.png;1;12;42;34;11
8681.png;6;12;55;34;18
8681.png;5;12;73;34;17
8682.png;1;7;31;30;14
8682.png;6;10;42;30;18
8682.png;9;10;57;30;18
8683.png;8;9;58;34;23
8684.png;1;5;20;16;4
8684.png;9;4;26;16;10
8685.png;3;7;30;23;13
8685.png;1;7;44;23;14
8686.png;5;3;20;18;11
8686.png;9;4;29;18;8
8687.png;3;13;45;28;17
8687.png;5;12;62;28;18
8687.png;1;10;82;28;12
8688.png;7;20;165;38;20
8688.png;6;28;186;38;24
8689.png;4;1;18;14;4
8689.png;2;2;25;14;3
8689.png;8;1;29;14;6
8690.png;1;28;100;72;44
8690.png;1;35;137;72;33
8690.png;10;23;162;72;41
8691.png;3;49;217;66;33
8691.png;3;53;245;66;35
8691.png;6;39;270;66;37
8692.png;3;3;50;45;25
8692.png;6;12;73;45;24
8693.png;7;5;65;76;32
8693.png;5;6;97;76;29
8694.png;1;6;27;28;10
8694.png;7;5;36;28;13
8695.png;1;2;17;14;4
8695.png;9;2;21;14;6
8695.png;6;3;27;14;8
8696.png;4;1;46;48;27
8696.png;1;6;75;48;25
8697.png;1;15;66;52;14
8697.png;3;18;82;52;22
8698.png;3;4;40;46;24
8698.png;7;4;63;46;23
8699.png;1;28;87;44;27
8699.png;1;25;113;44;25
8700.png;8;13;46;24;17
8701.png;3;41;75;19;20
8701.png;6;42;90;19;13
8701.png;6;41;101;19;15
8701.png;10;44;108;19;15
8702.png;2;13;56;21;12
8702.png;5;14;67;21;13
8702.png;5;15;77;21;12
8703.png;1;18;64;52;15
8703.png;4;18;77;52;29
8703.png;7;6;95;52;31
8704.png;1;9;33;23;6
8704.png;1;8;37;23;5
8705.png;6;2;33;35;20
8705.png;4;2;52;35;23
8706.png;9;9;36;31;12
8706.png;5;13;48;31;15
8707.png;3;2;18;19;11
8708.png;4;7;44;40;16
8708.png;10;5;62;40;19
8709.png;4;6;40;41;21
8709.png;3;5;60;41;22
8710.png;1;13;36;16;7
8710.png;10;14;40;16;7
8710.png;8;13;48;16;13
8711.png;5;5;19;19;8
8711.png;2;2;26;19;12
8712.png;1;55;255;56;28
8712.png;3;23;274;56;46
8713.png;3;13;59;59;28
8713.png;5;9;92;59;25
8714.png;1;12;69;75;21
8714.png;4;15;89;75;23
8715.png;7;4;19;15;7
8716.png;1;6;33;23;9
8716.png;5;4;42;23;9
8716.png;6;3;52;23;8
8717.png;2;9;46;42;13
8717.png;7;6;58;42;10
8718.png;8;12;64;48;15
8719.png;6;7;33;29;19
8720.png;1;5;26;23;6
8720.png;7;3;31;23;7
8720.png;10;3;39;23;7
8721.png;3;3;19;20;10
8721.png;7;4;30;20;7
8722.png;5;33;99;51;20
8722.png;3;30;115;51;18
8723.png;3;21;69;53;30
8723.png;6;16;100;53;20
8724.png;8;5;32;26;10
8724.png;10;4;41;26;9
8725.png;4;18;100;41;23
8725.png;1;14;122;41;13
8726.png;3;11;32;30;11
8726.png;1;7;38;30;12
8727.png;1;4;25;22;8
8727.png;7;6;32;22;10
8727.png;2;14;41;22;14
8728.png;4;6;31;39;18
8728.png;10;2;50;39;20
8728.png;4;2;70;39;18
8729.png;1;9;49;49;23
8729.png;3;12;74;49;30
8729.png;9;15;102;49;32
8730.png;2;2;23;28;18
8730.png;10;1;41;28;17
8731.png;9;15;67;43;27
8731.png;7;19;84;43;40
8732.png;7;16;50;36;20
8733.png;9;1;27;23;11
8733.png;1;3;37;23;8
8734.png;2;4;19;16;10
8734.png;1;6;29;16;6
8735.png;4;2;38;36;8
8735.png;3;4;52;36;11
8736.png;3;26;236;29;15
8736.png;7;26;248;29;16
8737.png;8;13;77;60;33
8738.png;2;2;17;20;10
8738.png;2;2;28;20;7
8738.png;1;2;36;20;8
8738.png;8;1;43;20;9
8739.png;1;10;40;23;7
8739.png;2;9;47;23;10
8740.png;1;7;28;23;9
8740.png;6;6;36;23;9
8740.png;1;7;46;23;9
8741.png;5;29;97;68;28
8742.png;4;5;23;27;9
8742.png;3;3;31;27;11
8743.png;2;7;29;30;13
8743.png;8;7;43;30;13
8744.png;2;1;16;16;8
8744.png;4;1;24;16;7
8745.png;5;2;19;16;8
8745.png;10;3;29;16;7
8746.png;2;7;29;26;7
8746.png;8;5;37;26;7
8747.png;6;2;27;30;15
8747.png;8;1;42;30;17
8748.png;2;10;47;41;22
8748.png;4;11;68;41;21
8749.png;1;20;97;48;11
8749.png;7;24;111;48;31
8750.png;3;9;65;68;27
8750.png;7;5;103;68;17
8750.png;8;1;124;68;24
8750.png;4;1;152;68;27
8751.png;3;14;74;56;38
8751.png;8;13;109;56;42
8751.png;2;15;146;56;37
8751.png;4;17;182;56;39
8752.png;1;3;26;30;10
8752.png;2;1;37;30;12
8752.png;10;1;52;30;10
8753.png;1;8;26;16;8
8753.png;10;7;33;16;12
8754.png;2;22;98;70;46
8754.png;1;20;140;70;29
8755.png;1;2;42;52;25
8755.png;7;2;62;52;31
8756.png;1;1;22;26;11
8756.png;6;1;32;26;12
8756.png;7;1;44;26;14
8757.png;2;3;39;49;27
8757.png;9;2;68;49;22
8758.png;2;28;85;76;42
8758.png;4;20;125;76;47
8759.png;2;14;129;67;54
8760.png;4;16;71;51;22
8760.png;6;8;92;51;23
8761.png;2;15;61;51;27
8761.png;3;15;96;51;27
8761.png;9;16;133;51;30
8761.png;5;12;171;51;31
8762.png;9;12;46;19;9
8762.png;6;12;54;19;8
8763.png;2;6;36;25;13
8763.png;8;7;50;25;8
8763.png;8;9;56;25;12
8764.png;6;10;99;41;23
8764.png;10;14;120;41;20
8765.png;5;2;14;17;6
8765.png;9;1;20;17;5
8766.png;1;54;156;76;36
8766.png;6;49;187;76;41
8766.png;1;43;225;76;36
8767.png;5;6;31;27;11
8767.png;6;8;41;27;13
8768.png;9;8;49;47;28
8768.png;10;12;76;47;30
8769.png;2;14;62;50;29
8769.png;9;12;91;50;30
8770.png;4;5;37;23;10
8770.png;6;10;47;23;10
8771.png;6;2;13;15;7
8771.png;5;2;20;15;8
8772.png;2;59;116;43;34
8772.png;5;54;161;43;28
8772.png;7;55;202;43;28
8773.png;9;8;28;21;8
8773.png;4;7;37;21;8
8774.png;5;4;23;18;9
8775.png;7;70;201;47;22
8775.png;9;68;218;47;24
8776.png;2;2;24;24;17
8776.png;5;3;41;24;16
8777.png;3;9;30;22;8
8777.png;7;10;39;22;8
8778.png;3;9;64;82;56
8779.png;6;17;86;52;21
8779.png;6;23;110;52;21
8779.png;1;28;129;52;20
8780.png;1;5;40;45;21
8780.png;7;3;59;45;25
8781.png;4;4;24;28;12
8782.png;5;35;153;49;18
8782.png;2;44;185;49;14
8783.png;1;13;78;35;6
8783.png;1;10;82;35;6
8783.png;7;8;86;35;9
8784.png;1;8;30;19;8
8784.png;1;7;37;19;8
8784.png;1;7;44;19;8
8785.png;2;11;30;23;10
8786.png;1;6;18;16;7
8786.png;9;6;24;16;10
8787.png;9;48;143;59;37
8787.png;8;48;179;59;36
8787.png;3;62;216;59;36
8788.png;2;18;68;51;31
8788.png;10;18;99;51;30
8789.png;3;5;47;55;16
8789.png;6;3;76;55;21
8789.png;5;4;99;55;23
8790.png;3;21;71;48;18
8791.png;8;2;30;35;21
8791.png;8;1;50;35;20
8792.png;2;9;51;36;11
8792.png;5;9;63;36;8
8792.png;9;11;74;36;10
8793.png;8;2;53;72;41
8794.png;4;9;29;21;9
8794.png;8;8;39;21;9
8794.png;10;8;48;21;8
8795.png;3;13;39;22;12
8795.png;5;11;48;22;11
8795.png;4;12;59;22;12
8796.png;2;12;46;39;14
8796.png;9;12;59;39;16
8797.png;2;13;70;54;14
8797.png;3;10;84;54;18
8798.png;1;5;23;22;6
8798.png;9;4;30;22;14
8799.png;1;9;41;38;18
8799.png;6;9;54;38;19
8799.png;1;10;72;38;13
8800.png;7;53;75;41;20
8800.png;8;53;94;41;19
8801.png;5;16;51;33;23
8801.png;10;15;74;33;18
8802.png;4;2;28;31;14
8802.png;7;1;40;31;11
8803.png;2;6;18;13;7
8803.png;7;5;25;13;8
8804.png;4;60;132;34;29
8804.png;4;57;155;34;27
8805.png;7;10;58;59;25
8805.png;2;17;82;59;29
8806.png;9;2;18;18;15
8807.png;3;8;45;45;22
8807.png;5;9;68;45;22
8808.png;4;20;62;34;13
8808.png;6;17;77;34;21
8809.png;1;6;31;31;14
8809.png;10;3;41;31;24
8810.png;3;12;31;17;11
8810.png;3;11;42;17;8
8811.png;1;4;17;17;8
8811.png;1;4;26;17;6
8811.png;1;4;32;17;7
8812.png;5;16;74;56;29
8812.png;9;23;106;56;28
8813.png;1;7;27;29;6
8813.png;9;4;32;29;8
8813.png;8;2;41;29;7
8814.png;10;3;34;22;11
8814.png;2;3;44;22;12
8814.png;2;5;56;22;11
8815.png;1;7;26;25;9
8816.png;1;4;20;20;8
8816.png;7;2;27;20;11
8816.png;5;1;38;20;13
8817.png;1;6;28;34;11
8817.png;8;4;37;34;14
8818.png;3;97;153;34;24
8818.png;9;96;176;34;24
8819.png;2;3;17;14;8
8819.png;3;3;24;14;8
8820.png;2;6;34;35;20
8820.png;6;6;53;35;18
8821.png;1;2;14;15;9
8822.png;1;26;74;40;23
8822.png;1;25;101;40;17
8823.png;5;5;36;30;17
8823.png;9;9;53;30;18
8824.png;9;14;45;17;10
8824.png;3;12;54;17;11
8825.png;1;47;158;87;45
8825.png;10;53;182;87;41
8825.png;2;45;203;87;39
8825.png;4;42;227;87;49
8826.png;1;12;43;28;12
8826.png;10;9;55;28;11
8826.png;7;12;66;28;12
8826.png;5;13;80;28;12
8827.png;8;14;80;82;46
8828.png;4;4;39;49;33
8828.png;1;4;75;49;21
8829.png;2;10;61;58;30
8829.png;8;8;99;58;39
8829.png;1;9;146;58;24
8830.png;5;36;99;51;26
8830.png;9;31;123;51;24
8831.png;1;3;27;31;10
8831.png;6;2;38;31;8
8831.png;2;2;48;31;10
8832.png;2;39;85;30;13
8832.png;2;35;94;30;8
8832.png;6;37;106;30;11
8833.png;2;12;68;74;57
8834.png;2;2;13;13;8
8834.png;3;3;22;13;6
8834.png;9;2;28;13;7
8834.png;2;1;35;13;7
8835.png;3;1;13;17;7
8835.png;2;1;21;17;8
8836.png;6;1;13;15;9
8836.png;3;1;21;15;6
8836.png;4;1;28;15;6
8837.png;2;19;203;62;37
8837.png;9;26;238;62;36
8837.png;1;31;271;62;29
8838.png;1;11;31;21;8
8838.png;7;11;39;21;12
8838.png;10;10;53;21;16
8839.png;2;8;24;23;9
8839.png;2;8;34;23;10
8840.png;9;26;62;36;20
8841.png;5;2;24;28;17
8841.png;3;1;40;28;18
8842.png;3;9;36;43;33
8842.png;6;3;73;43;20
8843.png;2;2;16;20;9
8843.png;5;2;23;20;9
8843.png;8;3;27;20;10
8844.png;1;15;74;66;23
8844.png;10;14;92;66;25
8845.png;8;3;13;18;11
8845.png;6;2;25;18;11
8845.png;1;2;37;18;7
8846.png;4;1;35;41;22
8846.png;5;1;59;41;18
8847.png;7;3;26;26;12
8848.png;8;2;20;20;7
8848.png;4;1;27;20;8
8849.png;2;13;66;60;37
8849.png;1;15;103;60;27
8850.png;5;5;32;27;10
8850.png;1;6;43;27;9
8851.png;4;29;131;47;21
8851.png;7;23;151;47;22
8852.png;5;5;45;35;9
8853.png;1;3;17;18;6
8853.png;6;2;22;18;8
8853.png;8;2;30;18;8
8854.png;8;2;23;28;17
8854.png;5;4;41;28;17
8855.png;1;14;47;36;15
8855.png;9;9;62;36;18
8856.png;5;13;46;41;24
8856.png;10;12;77;41;24
8857.png;6;6;38;47;22
8857.png;8;7;55;47;26
8858.png;1;19;90;31;14
8858.png;8;17;101;31;14
8858.png;1;13;113;31;13
8859.png;2;4;33;36;24
8860.png;6;49;217;38;25
8860.png;8;53;241;38;28
8861.png;1;38;56;54;24
8861.png;4;43;82;54;28
8862.png;6;7;32;21;9
8862.png;10;7;38;21;10
8863.png;1;5;23;18;7
8863.png;1;6;28;18;8
8864.png;8;8;31;28;10
8864.png;5;6;42;28;10
8865.png;3;8;40;42;17
8865.png;10;11;55;42;18
8866.png;1;3;19;20;7
8866.png;8;2;26;20;9
8866.png;1;5;34;20;7
8866.png;9;3;40;20;9
8867.png;4;16;61;29;19
8868.png;4;4;26;13;7
8868.png;2;6;36;13;7
8869.png;2;2;13;16;9
8869.png;6;3;21;16;8
8869.png;8;2;30;16;8
8870.png;1;5;25;30;11
8870.png;6;4;34;30;15
8871.png;3;7;25;23;13
8871.png;10;8;37;23;15
8872.png;2;20;60;31;15
8872.png;4;20;71;31;17
8872.png;8;19;88;31;15
8873.png;1;4;28;24;12
8873.png;10;4;44;24;17
8873.png;4;5;65;24;16
8874.png;1;5;19;18;7
8874.png;4;4;25;18;8
8874.png;9;6;31;18;6
8875.png;7;21;62;32;21
8875.png;6;21;81;32;21
8875.png;4;17;101;32;20
8876.png;2;5;24;22;12
8876.png;2;4;39;22;14
8877.png;9;7;44;45;22
8878.png;5;14;52;29;19
8878.png;5;8;69;29;17
8879.png;1;11;59;66;30
8879.png;2;8;96;66;44
8880.png;3;20;70;52;26
8880.png;5;23;98;52;27
8881.png;3;8;43;49;33
8881.png;1;11;75;49;20
8882.png;1;2;21;20;8
8883.png;2;1;21;21;11
8883.png;5;1;33;21;10
8883.png;6;2;43;21;11
8883.png;3;3;53;21;9
8884.png;6;20;79;67;47
8884.png;9;22;117;67;47
8884.png;6;24;162;67;40
8885.png;7;12;0;61;20
8885.png;7;13;14;61;38
8886.png;1;1;14;18;8
8886.png;4;1;23;18;6
8886.png;4;1;28;18;8
8886.png;7;1;35;18;8
8887.png;1;11;36;19;9
8888.png;3;2;25;31;18
8888.png;3;1;42;31;16
8888.png;4;1;56;31;14
8889.png;1;9;67;72;31
8889.png;6;5;122;72;35
8890.png;9;7;29;24;8
8890.png;3;5;36;24;8
8891.png;5;1;22;30;13
8891.png;1;2;35;30;15
8892.png;3;16;66;47;31
8892.png;1;12;94;47;29
8892.png;8;11;123;47;39
8893.png;7;7;55;53;20
8893.png;3;11;81;53;19
8894.png;1;1;18;25;9
8895.png;6;21;29;37;19
8895.png;3;17;46;37;19
8895.png;7;13;62;37;23
8896.png;1;3;20;20;7
8896.png;10;4;26;20;11
8896.png;2;4;37;20;12
8897.png;1;1;11;11;4
8897.png;3;1;16;11;6
8898.png;6;21;54;32;17
8898.png;6;15;70;32;17
8899.png;1;69;130;70;34
8899.png;6;50;164;70;41
8899.png;6;22;202;70;55
8900.png;2;5;19;14;10
8900.png;7;4;28;14;8
8900.png;10;4;36;14;10
8900.png;7;3;44;14;11
8901.png;2;1;10;11;6
8901.png;5;1;16;11;7
8901.png;1;1;22;11;4
8901.png;4;1;27;11;7
8902.png;2;3;23;20;9
8902.png;5;4;33;20;9
8902.png;4;5;41;20;11
8903.png;7;10;41;23;10
8904.png;1;2;31;30;9
8904.png;9;4;45;30;15
8905.png;6;8;36;32;19
8905.png;1;10;56;32;12
8906.png;5;2;24;21;14
8906.png;4;1;42;21;8
8907.png;4;10;37;26;11
8907.png;3;9;50;26;10
8908.png;1;1;12;11;4
8908.png;2;1;23;11;5
8909.png;2;7;36;33;16
8909.png;3;5;50;33;17
8910.png;4;6;38;26;10
8911.png;1;4;23;21;10
8911.png;5;5;32;21;10
8911.png;1;5;42;21;6
8912.png;7;3;25;30;17
8912.png;5;3;48;30;19
8913.png;1;1;12;12;4
8913.png;2;1;16;12;5
8913.png;8;1;20;12;7
8914.png;1;2;34;38;10
8914.png;9;3;47;38;19
8915.png;3;4;47;21;11
8916.png;2;8;38;34;23
8916.png;1;8;59;34;15
8916.png;1;11;72;34;16
8917.png;5;18;75;70;48
8917.png;5;21;140;70;49
8918.png;9;6;30;27;11
8918.png;7;7;43;27;11
8919.png;2;1;17;19;11
8919.png;2;1;28;19;8
8920.png;1;17;78;44;17
8920.png;9;17;91;44;17
8920.png;5;18;107;44;20
8921.png;2;5;26;30;17
8921.png;7;5;41;30;13
8922.png;4;13;59;34;25
8922.png;4;13;79;34;25
8923.png;2;7;30;23;14
8923.png;10;5;43;23;13
8924.png;1;7;26;19;6
8924.png;5;6;32;19;11
8924.png;10;6;42;19;10
8925.png;2;22;94;100;63
8925.png;7;15;157;100;46
8926.png;9;3;34;35;22
8926.png;7;3;55;35;24
8927.png;2;7;37;41;30
8928.png;1;5;26;23;9
8928.png;2;5;34;23;12
8928.png;9;4;43;23;14
8929.png;5;5;32;36;20
8929.png;1;4;53;36;13
8930.png;1;3;37;46;19
8930.png;2;2;60;46;30
8931.png;1;9;40;29;10
8932.png;1;61;146;67;25
8932.png;3;55;201;67;43
8933.png;2;14;54;45;25
8933.png;4;14;80;45;27
8934.png;9;36;164;155;60
8935.png;8;1;17;11;7
8936.png;3;3;18;21;12
8936.png;1;3;29;21;10
8937.png;1;2;22;19;6
8937.png;5;1;26;19;11
8938.png;9;7;32;30;15
8938.png;1;9;47;30;11
8939.png;9;5;43;36;21
8939.png;7;7;74;36;21
8940.png;8;5;17;16;11
8940.png;4;6;27;16;10
8941.png;1;2;14;14;4
8941.png;5;1;20;14;6
8941.png;9;1;27;14;7
8941.png;4;1;34;14;8
8942.png;3;2;27;23;10
8942.png;3;3;37;23;5
8942.png;6;3;43;23;8
8943.png;3;5;42;45;16
8943.png;4;5;56;45;13
8943.png;10;7;67;45;16
8944.png;5;28;94;43;19
8944.png;10;37;112;43;18
8945.png;2;6;40;41;24
8945.png;5;6;62;41;22
8946.png;7;4;35;35;13
8946.png;9;4;48;35;14
8947.png;3;6;41;41;26
8947.png;5;7;71;41;28
8948.png;3;2;18;18;7
8948.png;6;2;24;18;6
8949.png;1;23;69;45;21
8949.png;9;23;90;45;31
8950.png;4;1;15;14;7
8950.png;3;1;23;14;7
8951.png;2;5;25;26;12
8951.png;4;6;39;26;16
8952.png;1;1;20;22;7
8952.png;10;2;26;22;6
8952.png;3;1;34;22;7
8953.png;3;8;25;22;10
8953.png;8;8;34;22;10
8953.png;4;8;43;22;10
8954.png;9;1;39;21;10
8955.png;9;3;34;33;17
8956.png;2;3;20;15;6
8956.png;1;4;26;15;7
8956.png;3;4;31;15;7
8957.png;6;8;37;17;8
8957.png;3;11;45;17;8
8957.png;10;14;53;17;8
8957.png;5;15;62;17;7
8958.png;2;3;24;23;15
8958.png;3;3;38;23;14
8958.png;5;3;54;23;14
8959.png;3;8;38;33;10
8960.png;2;35;174;52;18
8960.png;6;28;193;52;13
8960.png;5;28;204;52;20
8961.png;7;2;16;13;5
8961.png;6;3;21;13;6
8962.png;1;13;43;25;10
8962.png;4;12;53;25;19
8962.png;3;10;73;25;17
8962.png;10;13;92;25;19
8963.png;7;10;61;60;23
8963.png;8;5;86;60;36
8964.png;2;3;27;32;18
8964.png;1;2;47;32;9
8964.png;8;3;57;32;13
8965.png;1;1;27;33;14
8965.png;2;2;45;33;13
8965.png;9;3;64;33;14
8966.png;6;7;32;30;17
8966.png;3;8;51;30;18
8967.png;3;1;15;16;10
8968.png;5;3;23;24;16
8968.png;3;3;40;24;16
8968.png;4;3;56;24;16
8969.png;2;9;36;21;13
8969.png;7;9;47;21;9
8969.png;5;10;57;21;12
8969.png;1;9;67;21;12
8970.png;4;9;30;25;16
8970.png;1;9;51;25;11
8971.png;1;10;56;53;15
8971.png;3;9;72;53;17
8971.png;4;14;91;53;26
8972.png;7;4;38;37;21
8972.png;5;5;57;37;26
8973.png;5;3;29;36;21
8974.png;3;7;41;35;19
8974.png;5;7;63;35;25
8975.png;1;7;43;48;16
8975.png;3;10;58;48;18
8976.png;4;9;40;41;16
8976.png;10;9;58;41;18
8977.png;6;15;43;23;15
8977.png;6;14;59;23;16
8978.png;2;2;22;22;11
8978.png;4;1;38;22;7
8978.png;1;2;48;22;9
8978.png;2;1;60;22;11
8979.png;6;4;22;17;9
8979.png;8;5;31;17;8
8980.png;9;28;82;30;18
8980.png;9;15;99;30;18
8981.png;2;4;33;27;13
8981.png;8;7;45;27;12
8982.png;4;3;16;17;8
8982.png;5;3;24;17;8
8983.png;1;4;22;22;11
8983.png;3;3;35;22;13
8983.png;5;4;53;22;14
8983.png;8;4;70;22;14
8984.png;4;2;21;20;12
8985.png;2;4;24;23;12
8985.png;10;3;36;23;14
8985.png;7;3;48;23;14
8986.png;2;39;79;34;21
8986.png;2;16;100;34;25
8987.png;6;29;109;55;21
8987.png;1;26;130;55;15
8987.png;8;29;148;55;22
8988.png;3;36;139;101;57
8988.png;7;46;189;101;65
8989.png;1;5;24;22;6
8989.png;2;3;31;22;9
8989.png;2;3;40;22;10
8990.png;4;9;24;20;11
8990.png;4;9;33;20;7
8990.png;7;9;37;20;12
8991.png;3;8;47;46;24
8991.png;5;7;79;46;27
8992.png;3;4;27;23;9
8992.png;8;5;37;23;9
8993.png;2;10;52;36;11
8993.png;3;8;59;36;13
8994.png;7;4;25;17;9
8994.png;10;4;32;17;7
8995.png;7;37;135;64;28
8995.png;3;38;157;64;24
8996.png;9;5;28;31;13
8997.png;3;8;20;14;7
8997.png;3;8;26;14;9
8998.png;2;2;29;26;9
8998.png;6;4;41;26;10
8999.png;9;5;47;50;10
8999.png;1;7;61;50;7
9000.png;2;13;33;25;10
9000.png;8;12;43;25;9
9001.png;8;7;26;25;15
9001.png;10;7;42;25;12
9002.png;4;1;19;22;7
9002.png;5;1;25;22;9
9003.png;3;11;33;20;11
9003.png;10;6;42;20;15
9003.png;2;8;56;20;14
9004.png;2;2;40;19;9
9004.png;2;3;51;19;10
9005.png;3;9;41;33;15
9006.png;6;34;110;72;32
9006.png;1;28;134;72;33
9007.png;1;21;152;40;16
9007.png;10;20;171;40;10
9007.png;3;27;183;40;10
9007.png;7;24;193;40;15
9008.png;2;7;26;37;20
9008.png;7;8;48;37;20
9009.png;7;4;26;26;8
9009.png;10;3;36;26;8
9010.png;3;9;33;23;11
9010.png;10;7;43;23;10
9011.png;5;14;11;72;39
9011.png;9;20;53;72;46
9012.png;7;11;47;39;21
9012.png;7;14;70;39;21
9013.png;5;23;100;27;12
9013.png;6;22;112;27;15
9013.png;3;18;127;27;15
9014.png;3;5;15;13;9
9014.png;2;4;24;13;7
9015.png;3;1;16;16;7
9015.png;2;1;24;16;6
9016.png;1;3;18;21;8
9016.png;1;4;25;21;7
9016.png;2;2;31;21;10
9017.png;2;1;20;24;9
9017.png;4;1;29;24;9
9017.png;5;1;38;24;10
9018.png;1;2;17;18;6
9018.png;7;1;32;18;10
9019.png;4;1;51;51;18
9019.png;4;5;73;51;15
9019.png;2;9;85;51;27
9020.png;5;12;43;23;12
9020.png;3;13;55;23;11
9020.png;8;11;65;23;11
9021.png;2;18;83;48;22
9021.png;3;14;101;48;21
9021.png;6;14;120;48;22
9022.png;2;32;111;24;16
9022.png;6;29;126;24;13
9023.png;6;1;16;19;10
9023.png;3;1;23;19;11
9023.png;8;1;37;19;10
9024.png;4;4;21;21;10
9024.png;2;3;31;21;8
9025.png;7;18;0;49;9
9025.png;1;16;12;49;21
9026.png;1;1;17;20;7
9026.png;3;1;23;20;10
9026.png;2;1;34;20;9
9027.png;1;1;19;22;9
9027.png;2;1;30;22;10
9027.png;3;1;40;22;11
9027.png;7;1;51;22;11
9028.png;2;2;18;20;12
9028.png;4;2;32;20;9
9028.png;1;2;41;20;6
9029.png;3;14;47;36;24
9029.png;5;15;67;36;21
9030.png;5;10;42;40;17
9030.png;8;10;59;40;21
9031.png;9;2;17;22;12
9031.png;6;1;32;22;15
9032.png;2;19;94;62;40
9032.png;5;23;142;62;42
9032.png;6;17;187;62;42
9033.png;3;7;38;23;12
9033.png;7;9;49;23;18
9034.png;1;1;15;20;7
9034.png;9;1;23;20;7
9034.png;4;1;32;20;8
9034.png;6;1;40;20;10
9035.png;3;3;21;17;10
9036.png;1;5;29;29;7
9036.png;5;4;42;29;11
9037.png;2;10;31;20;9
9037.png;8;8;40;20;10
9037.png;2;8;52;20;8
9038.png;7;6;53;53;21
9038.png;1;8;80;53;21
9039.png;1;2;5;17;5
9039.png;10;2;11;17;7
9039.png;6;4;19;17;6
9040.png;2;13;41;46;31
9040.png;3;3;71;46;22
9040.png;7;2;100;46;29
9041.png;2;1;14;15;5
9041.png;10;1;20;15;5
9041.png;10;1;27;15;4
9041.png;6;1;32;15;6
9042.png;2;5;22;14;8
9042.png;5;5;31;14;7
9043.png;1;7;32;21;6
9043.png;9;5;37;21;8
9044.png;2;3;44;57;27
9044.png;10;5;73;57;22
9045.png;2;5;23;22;11
9045.png;10;3;33;22;12
9046.png;8;2;21;19;10
9046.png;10;3;33;19;9
9047.png;3;7;21;14;7
9047.png;2;7;29;14;6
9048.png;6;26;73;53;30
9048.png;4;34;104;53;37
9049.png;1;1;14;18;4
9049.png;2;1;18;18;7
9049.png;5;1;25;18;6
9049.png;6;1;32;18;6
9050.png;1;14;45;28;16
9050.png;9;11;58;28;15
9050.png;4;15;74;28;17
9051.png;3;11;51;38;13
9051.png;2;12;66;38;12
9051.png;5;13;76;38;16
9052.png;9;16;60;30;16
9052.png;9;7;80;30;17
9053.png;5;10;45;46;30
9053.png;7;11;77;46;29
9054.png;2;8;39;33;12
9054.png;6;4;52;33;15
9055.png;5;5;27;21;10
9055.png;4;3;36;21;10
9056.png;2;11;61;58;18
9056.png;2;11;81;58;17
9057.png;1;3;38;45;19
9057.png;8;13;59;45;19
9058.png;7;8;31;46;25
9058.png;3;10;60;46;22
9059.png;4;15;94;98;44
9059.png;10;12;141;98;59
9060.png;1;8;24;30;9
9060.png;10;7;32;30;13
9060.png;9;4;45;30;13
9061.png;6;27;105;88;48
9062.png;2;21;69;55;21
9062.png;7;25;90;55;23
9063.png;6;8;52;51;25
9063.png;7;9;78;51;23
9064.png;2;28;77;43;24
9064.png;1;26;99;43;25
9064.png;4;15;117;43;36
9065.png;3;6;35;26;12
9065.png;5;6;46;26;12
9066.png;3;22;134;151;73
9066.png;9;21;205;151;81
9067.png;1;30;57;32;19
9067.png;2;20;75;32;27
9067.png;6;14;105;32;31
9068.png;2;8;30;18;8
9068.png;4;8;38;18;8
9069.png;2;10;33;21;14
9069.png;2;8;46;21;14
9070.png;3;1;13;13;7
9071.png;2;1;24;29;20
9071.png;10;1;42;29;15
9072.png;5;14;36;24;17
9072.png;6;10;54;24;14
9073.png;2;8;46;56;28
9074.png;7;6;31;29;12
9074.png;7;5;44;29;10
9075.png;2;1;19;23;12
9076.png;1;21;72;68;25
9076.png;10;18;95;68;36
9076.png;6;14;131;68;39
9077.png;5;7;33;12;7
9077.png;5;7;41;12;7
9077.png;10;7;48;12;9
9078.png;3;9;35;33;20
9078.png;4;10;58;33;17
9079.png;1;14;57;37;9
9079.png;4;12;67;37;16
9080.png;1;10;36;19;9
9080.png;10;10;45;19;12
9081.png;9;10;50;20;24
9082.png;1;2;17;12;3
9082.png;2;3;20;12;7
9082.png;7;3;27;12;7
